audio_path,start,end,freq_min,freq_max,provider,kw_ecotype,clan,subclan,pod,call_type_raw,call_type,call_family,label_source
20131101/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131101_032100Z.flac,18.896,19.232,3750.0,4406.25,dfo_crp,NRKW,G,,,N23ii,N23ii,NRKW,dclde/dfo_crp
20131101/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131101_032100Z.flac,19.439,20.031,1875.0,3375.0,dfo_crp,NRKW,G,,,N23ii,N23ii,NRKW,dclde/dfo_crp
20131101/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131101_032100Z.flac,19.439,20.095,3937.5,4875.0,dfo_crp,NRKW,G,,,N23ii,N23ii,NRKW,dclde/dfo_crp
20131101/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131101_032100Z.flac,19.472,19.824,5562.5,6375.0,dfo_crp,NRKW,G,,,N23ii,N23ii,NRKW,dclde/dfo_crp
20131101/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131101_032100Z.flac,19.776,20.032,2656.25,3656.25,dfo_crp,NRKW,G,,,N23ii,N23ii,NRKW,dclde/dfo_crp
20131101/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131101_043600Z.flac,74.015,74.863,2125.0,2906.25,dfo_crp,NRKW,A,AA,,N04,N04,NRKW,dclde/dfo_crp
20131101/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131101_043600Z.flac,74.096,75.168,3156.25,3937.5,dfo_crp,NRKW,A,AA,,N04,N04,NRKW,dclde/dfo_crp
20131101/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131101_043600Z.flac,76.127,76.703,3343.75,4218.75,dfo_crp,NRKW,A,AA,,N04,N04,NRKW,dclde/dfo_crp
20131101/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131101_043600Z.flac,76.143,76.735,2187.5,2750.0,dfo_crp,NRKW,A,AA,,N04,N04,NRKW,dclde/dfo_crp
20131101/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131101_043600Z.flac,76.319,76.847,1062.5,1312.5,dfo_crp,NRKW,A,AA,,N04,N04,NRKW,dclde/dfo_crp
20131103/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131103_200600Z.flac,156.543,157.039,1250.0,1500.0,dfo_crp,TKW?,,,,T11,T11,Biggs/transient,dclde/dfo_crp
20131108/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131108_003600Z.flac,3.296,3.552,1812.5,2187.5,dfo_crp,OKW?,,,,OFF07,OFF07,offshore,dclde/dfo_crp
20131120/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_195100Z.flac,93.007,93.343,2125.0,2281.25,dfo_crp,TKW,,,,T01,T01,Biggs/transient,dclde/dfo_crp
20131120/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_195100Z.flac,96.815,97.119,968.75,1156.25,dfo_crp,TKW,,,,T01,T01,Biggs/transient,dclde/dfo_crp
20131120/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_195100Z.flac,176.607,176.991,843.75,1468.75,dfo_crp,TKW,,,,T01,T01,Biggs/transient,dclde/dfo_crp
20131120/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_195100Z.flac,176.751,177.103,2000.0,2250.0,dfo_crp,TKW,,,,T01,T01,Biggs/transient,dclde/dfo_crp
20131120/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_195100Z.flac,269.167,269.455,2125.0,2406.25,dfo_crp,TKW,,,,T01,T01,Biggs/transient,dclde/dfo_crp
20131120/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_200600Z.flac,3.439,4.175,2906.25,4218.75,dfo_crp,TKW,,,,T07,T07,Biggs/transient,dclde/dfo_crp
20131120/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_200600Z.flac,3.503,4.655,1156.25,2343.75,dfo_crp,TKW,,,,T07,T07,Biggs/transient,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_150600Z.flac,256.047,256.751,1937.5,2593.75,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_153600Z.flac,142.815,143.151,2156.25,2281.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_153600Z.flac,164.559,164.815,2218.75,2531.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_155100Z.flac,94.335,94.735,2125.0,2250.0,dfo_crp,NRKW,G,,,N24i,N24i,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_155100Z.flac,102.447,102.735,2406.25,2656.25,dfo_crp,NRKW,G,,,N24i,N24i,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_163600Z.flac,82.655,83.039,2000.0,2312.5,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_163600Z.flac,259.263,259.599,2093.75,2406.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_165100Z.flac,11.984,12.272,2468.75,2812.5,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_200600Z.flac,11.072,11.408,2437.5,2843.75,dfo_crp,NRKW,G,,,N24i,N24i,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_200600Z.flac,194.255,194.527,2125.0,2531.25,dfo_crp,NRKW,G,,,N23ii,N23ii,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_202100Z.flac,28.976,29.328,3468.75,3843.75,dfo_crp,NRKW,G,,,N28,N28,NRKW,dclde/dfo_crp
20131121/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131121_225100Z.flac,112.623,112.895,2687.5,3062.5,dfo_crp,NRKW,G,,,N23ii,N23ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_053600Z.flac,173.888,174.288,2468.75,2593.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_053600Z.flac,173.888,174.288,3281.25,3406.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_053600Z.flac,180.367,180.655,2468.75,2593.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_053600Z.flac,180.384,180.656,5000.0,5093.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_053600Z.flac,180.384,180.688,1625.0,1750.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_053600Z.flac,186.655,186.991,2500.0,2625.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_062100Z.flac,280.255,280.527,4187.5,4312.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_062100Z.flac,299.376,299.696,2062.5,2156.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_153600Z.flac,42.639,42.895,3187.5,3312.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_190600Z.flac,5.6,6.16,2906.25,3093.75,dfo_crp,NRKW,G,GG,,N23ii,N23ii,NRKW,dclde/dfo_crp
20131122/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131122_190600Z.flac,6.176,6.448,1906.25,2562.5,dfo_crp,NRKW,G,GG,,N23ii,N23ii,NRKW,dclde/dfo_crp
20131123/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131123_233600Z.flac,193.311,193.631,2031.25,2156.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131123/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131123_233600Z.flac,193.343,193.679,2718.75,2875.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131123/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131123_233600Z.flac,216.543,216.959,2343.75,2500.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131123/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131123_233600Z.flac,216.543,217.055,1562.5,1718.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131123/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131123_233600Z.flac,224.48,224.928,3125.0,3281.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131123/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131123_233600Z.flac,224.496,224.928,2375.0,2468.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131123/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131123_233600Z.flac,224.511,224.975,1562.5,1718.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131123/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131123_233600Z.flac,224.607,224.943,4687.5,4906.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131123/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131123_233600Z.flac,236.927,237.343,2062.5,2250.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131123/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131123_233600Z.flac,236.959,237.215,2812.5,2937.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_042100Z.flac,16.303,16.607,1968.75,2218.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_125100Z.flac,48.031,48.351,4468.75,4625.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_142100Z.flac,190.688,190.944,4781.25,4937.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_152100Z.flac,286.303,286.639,1343.75,1500.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_152100Z.flac,286.303,286.655,2062.5,2218.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_205100Z.flac,231.392,231.824,7187.5,7625.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_205100Z.flac,231.407,231.855,4312.5,4656.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_205100Z.flac,231.423,231.823,2875.0,3125.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_205100Z.flac,231.423,231.855,2062.5,2312.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_205100Z.flac,231.423,231.871,5000.0,5406.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_205100Z.flac,231.439,231.823,6531.25,6875.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_205100Z.flac,231.439,231.855,3593.75,3875.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_205100Z.flac,231.503,231.823,1437.5,1562.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_205100Z.flac,231.535,231.887,5906.25,6125.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,207.007,207.391,3500.0,3656.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,207.039,207.439,4906.25,5093.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,207.055,207.375,2812.5,2906.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,207.055,207.407,4218.75,4375.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,246.639,247.023,2062.5,2406.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,250.751,251.103,2093.75,2218.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,250.751,251.103,2781.25,2968.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,250.767,251.119,7156.25,7250.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,250.767,251.151,4250.0,4406.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,256.527,256.815,2093.75,2218.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,256.527,256.879,4187.5,4375.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,259.855,260.271,4218.75,4437.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,259.888,260.144,6437.5,6593.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,259.888,260.176,2125.0,2218.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,259.888,260.256,2843.75,3000.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,259.888,260.272,4968.75,5156.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,268.335,268.639,2031.25,2312.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,268.351,268.607,1406.25,1500.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,268.367,268.623,2843.75,2937.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,269.919,270.255,2093.75,2218.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,269.967,270.239,7156.25,7312.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,275.696,275.984,1406.25,1500.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,275.727,276.047,2093.75,2187.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,275.743,275.999,2812.5,2906.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,277.151,277.423,2843.75,2937.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,277.167,277.471,3562.5,3718.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,277.167,277.503,4250.0,4406.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,284.255,284.543,2062.5,2187.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,284.272,284.56,4906.25,5031.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,287.663,288.047,2218.75,2468.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,287.663,288.127,4562.5,4718.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_212100Z.flac,287.68,288.112,6093.75,6250.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_213600Z.flac,23.215,23.839,4218.75,4375.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_213600Z.flac,23.247,23.535,5093.75,5187.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_213600Z.flac,23.247,23.615,3375.0,3531.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_213600Z.flac,23.247,23.647,2531.25,2656.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_213600Z.flac,23.327,23.695,5906.25,6093.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,23.407,23.775,3375.0,3656.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,66.047,66.351,3062.5,3218.75,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,66.063,66.335,6187.5,6406.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,98.847,99.167,2500.0,2687.5,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,99.072,99.408,4968.75,5250.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,110.015,110.303,3250.0,3375.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,110.015,110.351,2312.5,2531.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,133.951,134.367,2312.5,2531.25,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,175.807,176.159,2093.75,3468.75,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,175.919,176.543,1000.0,1281.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,175.919,176.655,3093.75,3500.0,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,175.935,176.639,4125.0,4531.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,176.015,176.687,5218.75,5718.75,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,176.159,176.751,2031.25,2562.5,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,179.167,179.919,1968.75,2906.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,179.184,179.792,3093.75,4156.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,179.184,180.048,3968.75,5500.0,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,179.311,179.695,1000.0,1281.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,179.503,180.015,5000.0,5531.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,185.631,186.223,2000.0,2531.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,185.919,186.383,5968.75,6562.5,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,194.959,196.127,1968.75,2906.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,194.976,196.048,4000.0,5718.75,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,195.007,195.567,3375.0,4281.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,195.263,196.143,5000.0,6343.75,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,195.472,195.728,6406.25,6968.75,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,195.584,196.144,3000.0,3375.0,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,195.727,195.983,6062.5,6343.75,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,196.223,197.263,2000.0,2906.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,196.688,197.264,968.75,1218.75,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,203.215,204.015,1906.25,2968.75,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
20131124/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_220600Z.flac,203.407,203.935,1000.0,1281.25,dfo_crp,NRKW,A,AA,A04,N04,N04,NRKW,dclde/dfo_crp
