audio_path,start,end,provider,kw_ecotype,clan,subclan,pod,call_type,call_family,basename,gcs_key
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.515,254.89,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.561,254.967,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.561,254.983,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.561,254.983,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.561,255.014,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.561,255.045,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.577,254.905,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.592,255.03,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.67,254.951,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.64,258.109,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.64,258.093,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.656,258.047,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.656,258.078,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.656,258.109,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.671,257.952,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.687,257.937,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.719,257.969,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.249,260.765,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.249,260.655,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.265,260.562,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.265,260.578,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.265,260.765,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.296,260.718,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.436,263.937,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.436,263.874,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.468,263.78,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.468,263.874,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.468,263.937,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.483,263.92,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.483,263.936,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.499,263.749,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.499,263.921,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.342,267.842,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.342,267.811,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.358,267.686,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.358,267.702,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.358,267.733,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.358,267.842,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.374,267.812,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.906,25.405,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.906,25.328,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.936,25.374,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.327,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.343,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.358,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.358,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.374,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.405,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.967,25.311,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.967,25.358,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,29.639,30.718,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,29.639,29.889,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.155,30.608,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.155,30.608,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.155,30.686,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.155,30.718,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.171,30.655,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.171,30.671,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.186,30.53,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.374,30.655,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.875,129.218,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.875,129.156,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.875,129.172,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.89,129.14,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.89,129.156,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.89,129.202,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.905,129.218,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac,209.749,210.014,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac,209.749,209.999,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac,209.764,210.014,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac
20111018/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_161500Z.flac,245.484,245.781,dfo_crp,OKW,,,,OFF30,offshore,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_161500Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_161500Z.flac
